ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
0.0,0.0,0.0008380000000000001,4.0,0.0,0.0,0.003978,0.0,1.01,0.0,7.954789999999999,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.1394,0.0,0.0014210000000000002,0.0,1.0,52.0,95.0,12.0,3.0,1.0,0.0,0.0,66.0,1.01,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.01,0.154542,3.05,5.0,0.0,0.004821,0.0,73.0,3.0,0.000912,0.0,0.232145,0.0,-1
0.0,0.0,0.0,5.0,0.0,0.0,0.0048270000000000006,0.0,0.0,0.0,7.96225,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.185241,0.0,0.0,1.01,5.0,49.0,8.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,17.0,0.000901,0.0,0.001594,0.0,0.0,5.0,1.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089,2.03,6.0,0.0,0.006651000000000001,0.0008449999999999999,19.0,3.0,0.0,2.04,0.000883,0.0,-1
0.0,0.0,0.00301,0.0,0.0,0.0,0.002208,0.0,2.02,0.0,4.07501,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.097153,0.0,0.0014210000000000002,0.0,1.0,24.0,95.0,7.0,2.0,4.0,0.0,0.0,21.0,1.01,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.02,0.006219,2.02,0.0,0.0,0.003929,0.0,68.0,5.0,0.0030280000000000003,0.0,0.001031,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.097153,0.0,0.0,0.0,4.0,27.0,0.0,5.0,2.0,1.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.006219,1.01,0.0,0.0,0.0014869999999999998,0.0,22.0,4.0,0.0,0.0,0.001031,0.0,-1
18.0,0.003589,0.0,6.0,1.01,1.01,0.049836,0.0,0.0,0.0,11.7544,0.002746,1.02,1.02,9.0,0.0,0.0,112.0,0.004268,0.0,8.181280000000001,0.0,0.0,4.22,14.0,354.0,0.0,21.0,1.0,3.0,0.0,0.0,210.0,0.0,163.0,0.006745999999999999,0.004131,0.006329,1.01,1.43,16.0,3.34,9.0,1.0,0.0,0.0,0.0,0.0,1.01,0.134947,1.01,8.0,0.000957,0.0014869999999999998,0.005822,8.0,3.0,0.001073,4.75,0.172188,0.0045,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.009872,0.0,0.0,0.0,3.93934,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.107598,0.0,0.030346,1.02,0.0,7.0,23.0,2.0,3.0,1.0,0.0,0.0,1.0,4.15,3.0,0.0021,0.0,0.003104,1.06,0.0,1.0,1.1,1.0,0.0,1.0,0.0,0.0,0.0,1.06,0.010302,2.04,2.0,0.002449,0.007492,0.002195,28.0,2.0,0.002167,2.21,0.011853,0.0,-1
11.0,0.006518,0.0,4.0,0.0,1.01,0.008206,0.0,0.0,0.018394,2.38886,0.0,1.01,1.01,1.0,0.0,0.0,155.0,0.008745999999999999,1.01,0.227298,0.0,0.0,3.14,29.0,648.0,0.0,14.0,1.0,2.0,0.0,0.0,91.0,0.0,138.0,0.038903,0.018915,0.038711,1.01,1.13,31.0,3.06,18.0,1.0,17.0,2.0,0.0,0.0,1.01,0.07936499999999999,0.0,4.0,0.012709,0.0,0.041312,8.0,3.0,0.015024,3.41,0.189222,0.008868000000000001,1
1.0,0.002958,0.012564,8.0,0.0,0.0,0.04972,0.004148,4.04,0.0,14.7371,0.0,0.0,2.02,0.0,4.0,0.0,34.0,0.0,0.0,8.28197,0.0,0.004526,4.11,13.0,178.0,52.0,10.0,5.0,11.0,0.0,0.0,45.0,1.03,82.0,0.006138,0.0,0.007025,2.05,2.17,24.0,6.4,1.0,1.0,0.0,1.0,1.01,0.0,6.09,0.15440299999999998,11.24,8.0,0.0039310000000000005,0.028092,0.014476,161.0,5.0,0.017634,5.88,0.239999,0.003827,-1
2.0,0.0,0.0,8.0,0.0,0.0,0.005503,0.0,0.0,0.0,8.15196,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.193382,0.0,0.0,0.0,9.0,144.0,19.0,7.0,2.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0033740000000000003,0.0,0.0,9.0,2.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012148,1.01,8.0,0.0,0.0014869999999999998,0.001865,15.0,0.0,0.0,4.08,0.0017170000000000002,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.097153,0.0,0.043647000000000005,0.0,1.0,10.0,400.0,2.0,5.0,1.0,0.0,1.02,1.0,23.64,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001409,0.0,0.006219,4.04,1.0,0.0,0.003869,0.0,65.0,2.0,0.0,0.0,0.001031,0.0,-1
2.0,0.0,0.0,7.0,0.0,1.01,0.041246,0.0,0.0,0.001127,7.969589999999998,0.0,0.0,0.0,1.0,0.0,1.0,32.0,0.0,1.01,8.183530000000001,0.0,0.0,2.09,14.0,121.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,59.0,0.002583,0.001277,0.00433,1.01,0.0,14.0,2.11,6.0,1.0,5.0,2.0,0.0,0.0,1.01,0.172306,0.0,8.0,0.001149,0.0,0.002802,9.0,2.0,0.001972,3.59,0.299588,0.0,-1
0.0,0.000779,0.0,10.0,0.0,0.0,0.045571,0.000905,0.0,0.0,17.5763,0.0,0.0,1.01,2.0,0.0,0.0,37.0,0.0,0.0,8.3382,0.0,0.043647000000000005,3.03,8.0,158.0,384.0,11.0,5.0,1.0,0.0,1.02,55.0,23.66,70.0,0.0032049999999999995,0.0,0.01334,0.0,1.1,9.0,4.04,2.0,0.0,0.0,0.0,1.01,0.001409,0.0,0.152311,4.05,10.0,0.0,0.012864,0.005162,77.0,11.0,0.0,6.16,0.20937,0.0008990000000000002,-1
0.0,0.001132,0.00143,16.0,2.03,4.13,0.065683,0.001198,2.03,0.0,14.9914,0.001768,0.0,1.01,5.0,4.0,1.0,108.0,0.0,0.0,0.369907,0.0,0.011059,5.29,11.0,379.0,125.0,27.0,1.0,18.0,0.0,0.0,351.0,8.28,92.0,0.006505,0.003877,0.008223000000000001,2.02,1.26,28.0,5.15,16.0,0.0,0.0,2.0,1.01,0.0,3.04,0.026772000000000004,1.01,17.0,0.001989,0.0014869999999999998,0.006536,8.0,24.0,0.00285,8.12,0.013597,0.001621,1
0.0,0.0,0.0,0.0,0.0,0.0,0.002253,0.0,0.0,0.0,5.1154,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.121597,0.0,0.0,0.0,1.0,145.0,0.0,41.0,1.0,1.0,0.0,0.0,820.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007693999999999999,1.01,0.0,0.0,0.0014869999999999998,0.0,8.0,41.0,0.0,0.0,0.00113,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.005336,0.0,0.0,0.0,2.26443,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.055192,0.0,0.0,0.0,3.0,33.0,1.0,4.0,3.0,1.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.003745000000000001,0.0,1.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,0.000611,0.0,-1
0.0,0.001008,0.007238,1.0,0.0,0.0,0.004646,0.0016420000000000002,2.02,0.0,5.26021,0.0,0.0,1.02,0.0,0.0,0.0,8.0,0.0,0.0,0.128392,0.0,0.0,1.04,2.0,28.0,0.0,6.0,1.0,10.0,0.0,0.0,15.0,0.0,12.0,0.001592,0.0,0.001457,1.01,1.09,12.0,1.04,2.0,0.0,0.0,0.0,1.02,0.0,3.03,0.008887,1.01,1.0,0.0012369999999999998,0.0014869999999999998,0.001533,10.0,6.0,0.009259,1.09,0.002574,0.001525,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.097153,0.0,0.0,0.0,0.0,27.0,0.0,10.0,1.0,0.0,0.0,0.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219,1.01,0.0,0.0,0.0014869999999999998,0.0,15.0,9.0,0.0,0.0,0.001031,0.0,-1
0.0,0.000779,0.001605,2.0,0.0,1.01,0.005282,0.000905,2.04,0.0,6.4938,0.0,0.0,1.02,2.0,1.0,0.0,12.0,0.0,0.0,0.15143299999999998,0.0,0.0,1.04,2.0,39.0,0.0,6.0,1.0,5.0,0.0,0.0,15.0,0.0,19.0,0.000901,0.001027,0.000886,0.0,1.09,7.0,1.06,3.0,0.0,0.0,1.0,1.02,0.0,2.04,0.008974,1.01,2.0,0.0,0.0014869999999999998,0.001145,8.0,6.0,0.001926,1.09,0.000784,0.0008990000000000002,-1
0.0,0.001497,0.001016,26.0,0.0,0.0,0.069347,0.001692,1.02,0.0,27.6825,0.0,0.0,2.02,2.0,1.0,1.0,77.0,0.0,0.0,8.5986,0.0,0.043647000000000005,12.24,16.0,221.0,384.0,15.0,4.0,4.0,0.0,1.02,105.0,23.66,89.0,0.012517,0.0,0.020089,5.05,2.3,20.0,11.2,2.0,0.0,0.0,1.0,2.02,0.001409,6.07,0.175178,5.06,28.0,0.00478,0.014073,0.009456,69.0,13.0,0.006095000000000001,13.71,0.246966,0.001915,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.007059,0.0,0.0,0.0,2.38353,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.069509,0.0,0.0,1.09,7.0,87.0,6.0,20.0,2.0,0.0,0.0,0.0,190.0,0.0,47.0,0.001824,0.0,0.00186,1.04,0.0,7.0,1.23,2.0,0.0,2.0,0.0,0.0,0.0,1.04,0.0077329999999999986,0.0,4.0,0.001955,0.0,0.001885,30.0,19.0,0.002307,1.26,0.012133,0.0,-1
0.0,0.0,0.0,1.0,1.02,1.02,0.01731,0.0,0.0,0.0,2.22103,0.000608,0.0,0.0,6.0,0.0,0.0,31.0,0.0,0.0,0.067924,0.0,0.0,1.02,3.0,116.0,0.0,6.0,1.0,3.0,0.0,0.0,15.0,0.0,34.0,0.002455,0.000543,0.002234,1.01,0.0,6.0,1.06,9.0,0.0,1.0,1.0,0.0,0.0,1.01,0.008456,0.0,2.0,0.001961,0.0,0.002475,8.0,6.0,0.0017530000000000002,1.07,0.017846,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.097153,0.0,0.043647000000000005,0.0,0.0,12.0,384.0,3.0,5.0,0.0,0.0,1.02,3.0,23.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001409,0.0,0.006219,5.06,0.0,0.0,0.014073,0.0,76.0,3.0,0.0,0.0,0.001031,0.0,-1
1.0,0.0,0.0,14.0,0.0,0.0,0.015428,0.0,0.0,0.0,19.225,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,8.384319999999999,0.0,0.043647000000000005,1.03,9.0,66.0,384.0,6.0,4.0,1.0,0.0,1.02,15.0,23.66,32.0,0.003576,0.0,0.02158,2.02,0.0,10.0,2.07,2.0,0.0,0.0,0.0,0.0,0.001409,2.02,0.156502,5.06,15.0,0.003849,0.014073,0.004481000000000001,69.0,5.0,0.003654,3.1,0.220811,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.008386,0.0,0.0,0.0,3.76811,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.094968,0.0,0.0,0.0,5.0,40.0,12.0,5.0,3.0,1.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007492,2.06,0.0,0.0,0.00448,0.0,45.0,2.0,0.0,0.0,0.00702,0.0,-1
0.0,0.000958,0.001644,3.0,0.0,1.01,0.006903,0.0,1.01,0.001356,6.8544399999999985,0.0,0.0,1.01,0.0,0.0,0.0,8.0,0.0,1.01,0.16880599999999998,0.0,0.0,1.04,2.0,32.0,10.0,4.0,3.0,1.0,0.0,0.0,6.0,0.0,16.0,0.001959,0.0016300000000000002,0.001807,0.0,1.03,3.0,1.09,1.0,0.0,1.0,1.0,0.0,0.0,1.01,0.012161,4.06,3.0,0.0,0.0062840000000000005,0.0018,59.0,1.0,0.001738,1.14,0.006146,0.0017460000000000002,-1
2.0,0.0069900000000000006,0.001034,48.0,0.0,0.0,0.364933,0.009297,1.03,0.0,34.6202,0.0,0.0,2.03,3.0,0.0,0.0,138.0,0.0,0.0,8.88345,0.0,0.043647000000000005,18.48,14.0,431.0,384.0,21.0,4.0,11.0,0.0,1.02,210.0,23.66,139.0,0.072562,0.0,0.05922,2.03,2.57,25.0,17.52,3.0,0.0,0.0,3.0,2.03,0.001409,3.06,0.240895,5.06,50.0,0.004757,0.014073,0.050108,69.0,19.0,0.005972,22.5,0.426885,0.009356,1
0.0,0.003658,0.009051,5.0,0.0,0.0,0.02239,0.0008619999999999999,2.02,0.0,12.1917,0.0,0.0,3.04,0.0,1.0,0.0,16.0,0.0,0.0,8.18775,1.01,0.004526,5.18,6.0,57.0,52.0,11.0,4.0,7.0,0.01184,0.0,55.0,1.03,31.0,0.007141,0.0,0.006891,4.1,3.41,13.0,5.31,2.0,0.0,0.0,0.0,1.02,0.0,6.1,0.13434300000000002,9.16,5.0,0.007502,0.025009,0.006971,127.0,9.0,0.016171,5.54,0.168931,0.005845,-1
0.0,0.0,0.0,4.0,0.0,0.0,0.001968,0.0,0.0,0.0,2.71087,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.061787,0.0,0.0,0.0,0.0,26.0,0.0,4.0,2.0,1.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.003379,1.01,4.0,0.0,0.0014869999999999998,0.0,11.0,3.0,0.0,0.0,0.000121,0.0,-1
1.0,0.0,0.0008550000000000001,0.0,0.0,0.0,0.002208,0.0,1.01,0.0,4.07501,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.097153,0.0,0.0,0.0,1.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.006219,2.02,0.0,0.0,0.0025510000000000003,0.0,18.0,1.0,0.000906,0.0,0.001031,0.0,-1
0.0,0.006446,0.012802,2.0,0.0,0.0,0.002661,0.0,1.01,0.0,2.27131,0.0,0.0,1.01,0.0,0.0,0.0,20.0,0.0,0.0,0.134373,0.0,0.0,2.03,5.0,56.0,62.0,13.0,5.0,1.0,0.0,0.0,78.0,0.0,22.0,0.013308,0.0,0.012535,1.01,1.12,6.0,2.02,1.0,1.0,0.0,0.0,0.0,0.0,2.02,0.041741,1.01,5.0,0.006522,0.005758,0.013834,202.0,8.0,0.019655,2.11,0.141951,0.006745999999999999,-1
7.0,0.001467,0.001845,11.0,0.0,0.0,0.060005,0.000978,2.05,0.0,22.3224,0.0,1.02,2.03,0.0,0.0,0.0,74.0,0.0008269999999999999,0.0,8.5032,0.0,0.0,4.12,19.0,281.0,0.0,26.0,1.0,6.0,0.0,0.0,325.0,0.0,150.0,0.0058850000000000005,0.0,0.008081999999999999,2.07,2.72,24.0,6.31,4.0,1.0,4.0,3.0,1.01,0.0,4.12,0.184584,1.01,13.0,0.002733,0.0014869999999999998,0.008371,8.0,16.0,0.006022,6.62,0.27112,0.001925,1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.097153,0.0,0.0,0.0,3.0,28.0,0.0,6.0,2.0,1.0,0.0,0.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.006219,1.01,0.0,0.0,0.0014869999999999998,0.0,24.0,5.0,0.0,0.0,0.001031,0.0,-1
0.0,0.007456999999999998,0.0,7.0,0.0,0.0,0.020517,0.011451,0.0,0.0,13.175,0.0,0.0,4.06,1.0,0.0,0.0,22.0,0.0,0.0,8.23097,0.0,0.001073,4.06,2.0,66.0,19.0,22.0,3.0,1.0,0.0,0.0,231.0,1.04,25.0,0.011357,0.0,0.010746,0.0,5.12,3.0,4.06,1.0,0.0,0.0,1.0,4.06,0.0,0.0,0.14483,5.05,8.0,0.0,0.013718,0.010805,27.0,22.0,0.0,4.18,0.205981,0.011424,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.097153,0.0,0.0,0.0,3.0,38.0,0.0,8.0,2.0,1.0,0.0,0.0,28.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.006219,1.01,0.0,0.0,0.0014869999999999998,0.0,26.0,8.0,0.0,0.0,0.001031,0.0,-1
0.0,0.000794,0.011005,4.0,0.0,0.0,0.007576,0.001029,2.02,0.0,9.59103,0.0,0.0,1.01,0.0,1.0,0.0,7.0,0.0,0.0,8.14107,1.01,0.004526,2.02,2.0,26.0,69.0,6.0,7.0,3.0,0.01184,0.0,15.0,1.04,12.0,0.001929,0.0,0.001883,0.0,1.05,4.0,2.03,1.0,1.0,1.0,0.0,1.01,0.0,1.01,0.139308,10.33,4.0,0.0,0.02705,0.009213,298.0,5.0,0.010156,2.07,0.206304,0.001056,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.097153,0.0,0.043647000000000005,0.0,4.0,27.0,397.0,4.0,6.0,1.0,0.0,1.02,6.0,23.65,17.0,0.0,0.0,0.0,1.01,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.001409,1.01,0.006219,3.03,2.0,0.000909,0.002977,0.0,72.0,4.0,0.000912,0.0,0.001031,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.097153,0.0,0.028601,0.0,1.0,10.0,219.0,2.0,2.0,1.0,0.0,0.0,1.0,9.3,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219,6.09,0.0,0.0,0.006703,0.0,55.0,2.0,0.0,0.0,0.001031,0.0,1
0.0,0.0,0.0,6.0,0.0,0.0,0.007897,0.0,0.0,0.0,10.9499,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,8.16645,0.0,0.0,0.0,9.0,157.0,0.0,8.0,1.0,1.0,0.0,0.0,28.0,0.0,57.0,0.0,0.0,0.004815,0.0,0.0,10.0,2.02,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.135944,1.01,7.0,0.0,0.0014869999999999998,0.002302,8.0,1.0,0.0,2.07,0.186665,0.0,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.004983,0.0,0.0,0.0,7.48389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13527,0.0,0.0,0.0,0.0,0.0,204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15642799999999998,1.01,2.0,0.0,0.0014869999999999998,0.0,8.0,0.0,0.0,0.0,0.243054,0.0,1
0.0,0.0019690000000000003,0.0,7.0,0.0,3.03,0.018248,0.002351,0.0,0.00057,10.4506,0.0,0.0,3.04,1.0,0.0,0.0,19.0,0.0,1.01,8.14963,0.0,0.002293,4.05,0.0,53.0,2.0,17.0,2.0,1.0,0.0,0.0,136.0,1.01,18.0,0.003088,0.002125,0.003098,0.0,3.58,1.0,3.04,15.0,0.0,1.0,1.0,3.04,0.0,0.0,0.13364700000000002,6.08,7.0,0.0,0.008766,0.002383,41.0,17.0,0.0,4.14,0.182548,0.002389,-1
0.0,0.0,0.0,5.0,1.01,1.01,0.036552,0.0,0.0,0.0,15.218,0.001692,0.0,0.0,0.0,1.0,1.0,47.0,0.0,0.0,0.37431,0.0,0.043647000000000005,2.03,6.0,128.0,385.0,7.0,6.0,0.0,0.0,1.02,21.0,23.66,20.0,0.001866,0.001364,0.002588,1.01,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.001409,1.01,0.026735,5.06,5.0,0.000996,0.014073,0.0,79.0,7.0,0.001118,3.24,0.011901,0.0,-1
2.0,0.0,0.0008380000000000001,11.0,0.0,0.0,0.04414,0.0,1.01,0.0,15.8578,0.0,0.0,0.0,3.0,0.0,1.0,43.0,0.0,0.0,8.3084,0.0,0.0,3.09,11.0,145.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,62.0,0.01,0.0,0.008778,1.01,0.0,12.0,5.16,3.0,2.0,0.0,4.0,0.0,0.0,1.01,0.153897,1.01,12.0,0.009162,0.0014869999999999998,0.013092,8.0,3.0,0.010156,2.32,0.222325,0.0,1
1.0,0.006829000000000001,0.005554,7.0,0.0,0.0,0.031025,0.000919,2.05,0.0,15.7424,0.0,2.03,3.05,0.0,3.0,0.0,29.0,0.006371,0.0,8.29536,0.0,0.004526,5.22,15.0,127.0,53.0,14.0,6.0,3.0,0.0,0.0,91.0,1.03,61.0,0.010128,0.0,0.009558,3.11,3.58,18.0,4.41,0.0,2.0,0.0,1.0,1.01,0.0,4.16,0.149122,13.26,10.0,0.009426,0.032335,0.009096,170.0,10.0,0.010341,5.96,0.216848,0.009632,1
2.0,0.000741,0.0,21.0,0.0,0.0,0.146333,0.001815,0.0,0.0,19.5457,0.0,1.01,1.02,0.0,0.0,3.0,179.0,0.000936,0.0,0.481707,0.0,0.043647000000000005,3.56,14.0,799.0,415.0,14.0,6.0,1.0,0.0,1.02,91.0,23.66,289.0,0.002552,0.0,0.006737999999999999,1.01,1.25,15.0,6.4,0.0,0.0,0.0,3.0,2.03,0.001409,1.01,0.035374,7.1,21.0,0.000996,0.01594,0.005219,117.0,12.0,0.001118,10.42,0.026423,0.000923,-1
1.0,0.010463,0.003782,24.0,4.04,5.05,0.105157,0.012404,3.03,0.01004,26.7583,0.003092,1.01,6.13,14.0,0.0,4.0,79.0,0.000616,4.05,8.61032,0.0,0.0,8.28,28.0,419.0,0.0,22.0,1.0,8.0,0.0,0.0,231.0,0.0,168.0,0.015758,0.013222,0.019282,5.15,8.02,33.0,10.85,21.0,3.0,7.0,6.0,6.12,0.0,6.17,0.187161,1.01,26.0,0.013789,0.0014869999999999998,0.019217,8.0,21.0,0.01669,13.5,0.300133,0.013133,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.041451,0.0,0.0,9.0,384.0,2.0,3.0,1.0,0.0,1.02,1.0,21.6,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001409,0.0,0.0,2.02,0.0,0.0,0.002695,0.0,31.0,2.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.00158,15.0,1.01,1.01,0.058088,0.0,2.02,0.0,21.1473,0.0020350000000000004,0.0,0.0,2.0,0.0,3.0,34.0,0.0,0.0,8.42302,0.0,0.043647000000000005,3.06,11.0,96.0,380.0,7.0,3.0,2.0,0.0,1.02,21.0,23.65,46.0,0.002933,0.001871,0.003873,3.03,0.0,13.0,3.07,2.0,1.0,0.0,3.0,0.0,0.001409,5.05,0.157459,2.02,15.0,0.00355,0.002695,0.004067,38.0,7.0,0.005554,3.11,0.208139,0.0,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.005734,0.0,0.0,0.0,6.70304,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.10942,0.0,0.043647000000000005,1.02,5.0,35.0,385.0,5.0,6.0,2.0,0.0,1.02,10.0,23.66,24.0,0.010781,0.0,0.010352,1.01,0.0,7.0,1.04,0.0,0.0,0.0,0.0,0.0,0.001409,1.01,0.152618,8.1,3.0,0.012709,0.027085,0.011554,95.0,4.0,0.015024,1.05,0.231938,0.0,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.002274,0.0,0.0,0.0,5.1943800000000016,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.123602,0.0,0.0,0.0,10.0,129.0,0.0,5.0,1.0,3.0,0.0,0.0,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007845,1.01,3.0,0.0,0.0014869999999999998,0.0,8.0,5.0,0.0,0.0,0.001158,0.0,-1
