wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
11.0,1.0,0.0,5.0,22.0,0.0,1.0,4.0,8.0,0.74,341.0,0.8,1.0,0.0,0.35,0.0,0.0,29.545455,4.0,1.8182,1
6.0,2.0,0.0,17.0,42.0,0.0,1.0,16.0,2.0,1.028571,321.0,0.28571399999999997,0.0,0.857143,0.5,1.0,11.0,51.333333,3.0,1.5,1
24.0,1.0,0.0,8.0,69.0,0.0,0.0,8.0,22.0,0.478261,1478.0,1.0,1.0,0.0,0.24637699999999998,0.0,0.0,60.416667000000004,20.0,3.4167,1
4.0,2.0,0.0,5.0,7.0,0.0,3.0,2.0,2.0,1.066667,74.0,1.0,0.0,0.714286,0.666667,1.0,4.0,16.25,2.0,0.75,1
4.0,2.0,0.0,5.0,7.0,0.0,3.0,2.0,2.0,1.066667,74.0,1.0,0.0,0.714286,0.666667,1.0,4.0,16.25,2.0,0.75,1
4.0,2.0,0.0,17.0,21.0,0.0,1.0,16.0,2.0,1.2,237.0,0.2,0.0,0.923077,0.666667,1.0,9.0,55.75,2.0,0.75,1
4.0,2.0,0.0,10.0,13.0,0.0,1.0,9.0,2.0,1.066667,125.0,0.4,0.0,0.923077,0.666667,1.0,9.0,29.0,2.0,0.75,1
4.0,2.0,0.0,9.0,12.0,0.0,1.0,8.0,2.0,1.0,117.0,0.5,0.0,0.923077,0.666667,1.0,9.0,27.25,2.0,0.75,1
4.0,2.0,0.0,7.0,8.0,0.0,5.0,2.0,2.0,1.066667,93.0,1.0,0.0,0.714286,0.666667,1.0,4.0,21.0,4.0,1.25,1
4.0,2.0,0.0,5.0,6.0,0.0,3.0,2.0,2.0,0.666667,68.0,1.0,0.0,0.8461540000000001,0.666667,1.0,2.0,15.5,2.0,0.75,1
18.0,1.0,0.0,13.0,26.0,0.0,12.0,1.0,16.0,0.816176,460.0,1.0,0.0,0.0,0.338235,1.0,1.0,24.111110999999998,7.0,2.0556,1
13.0,1.0,0.0,11.0,44.0,0.0,1.0,10.0,8.0,0.7,448.0,1.0,1.0,0.0,0.31666700000000003,0.0,0.0,33.076923,4.0,1.9231,1
4.0,2.0,0.0,11.0,15.0,0.0,1.0,10.0,2.0,1.066667,175.0,0.4,0.0,0.923077,0.5,1.0,9.0,41.5,2.0,0.75,1
4.0,2.0,0.0,10.0,13.0,0.0,1.0,9.0,2.0,1.142857,132.0,0.28571399999999997,0.0,0.923077,0.666667,1.0,9.0,30.25,2.0,0.75,1
34.0,1.0,0.0,35.0,44.0,0.0,31.0,4.0,32.0,0.8787879999999999,854.0,1.0,3.0,0.0,0.148148,1.0,1.0,23.735294,7.0,2.0882,1
9.0,1.0,0.0,13.0,23.0,0.0,1.0,12.0,6.0,0.5625,217.0,1.0,0.0,0.0,0.458333,0.0,0.0,22.888889000000002,2.0,1.2222,1
16.0,1.0,0.0,13.0,24.0,0.0,11.0,2.0,14.0,0.7904760000000001,416.0,1.0,1.0,0.0,0.22222199999999998,1.0,1.0,24.5625,7.0,2.0625,1
21.0,1.0,0.0,7.0,56.0,0.0,0.0,7.0,19.0,0.52,1149.0,1.0,2.0,0.0,0.307143,0.0,0.0,53.47619,16.0,3.0,1
